statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
45.0,1997.0,2.0,13893.0,5858.0,529223,1276143,0.0,1.651392,2.3,20987,4.4416666,13.1,30.937225,7.4849677,8.912619,South Carolina,4813.0,43095,,22474.0,21731.0,2625.1694,459.03946
45.0,1998.0,2.0,14429.0,6158.0,534260,1293785,0.0,1.942838,2.35,22161,3.6166668,13.7,30.868147,7.4919214,7.654555,South Carolina,4404.0,46482,,22595.0,21265.0,2700.7449,475.9678
45.0,1999.0,2.0,14269.0,6163.0,539571,1314269,0.0,1.857855,2.38,23075,4.075,11.7,30.81933,7.428041,6.5162444,South Carolina,4612.0,48585,,23565.0,22177.0,2644.5083,468.92987
45.0,2000.0,2.0,14467.0,,554842,1324199,1.0,1.141203,2.37,24424,3.5916667,11.1,30.803387,7.2627726,5.243897,South Carolina,4378.0,44632,,23512.0,22229.0,2607.409,
46.0,1985.0,1.0,21.0,760.0,1786,317379,0.0,0.1262033,2.34,12029,4.8333335,17.3,0.5085922,8.230974,0.0,South Dakota,415.0,2249,1189.0,1090.0,1189.0,1175.8119,239.46133
46.0,1986.0,2.0,28.0,823.0,1822,315533,0.0,-0.524653,2.23,12578,4.6583333,17.0,0.5055172,8.160269,0.0,South Dakota,408.0,2354,1189.0,1090.0,1189.0,1536.7728,260.8285
46.0,1987.0,2.0,24.0,810.0,1878,315308,0.0,-0.306787,2.22,13251,4.391667,15.2,0.5015708,7.9935474,0.0,South Dakota,492.0,2594,1189.0,1090.0,1189.0,1277.9553,256.89166
46.0,1988.0,1.0,28.0,710.0,1931,315904,0.0,-0.0895112,2.13,13717,4.175,14.2,0.49788243,7.7814183,0.5728476,South Dakota,617.0,2585,1170.0,1090.0,1189.0,1450.0259,224.75182
46.0,1989.0,1.0,32.0,847.0,1965,314800,0.0,-0.2839656,2.09,14737,3.9916668,13.2,0.49451438,7.49836,0.0,South Dakota,510.0,2757,560.0,695.0,560.0,1628.4988,269.05972
46.0,1990.0,1.0,39.0,921.0,1999,314354,0.0,-0.0350972,2.34,16172,3.7583334,13.3,0.47093233,7.2675266,0.0,South Dakota,620.0,3160,1189.0,1130.0,1189.0,1950.9755,292.9818
46.0,1991.0,1.0,31.0,943.0,2246,319079,0.0,-0.4229962,2.27,16774,3.6083333,14.0,0.47928992,7.228399,0.9947859,South Dakota,851.0,2700,1189.0,1130.0,1189.0,1380.2316,295.5381
46.0,1992.0,1.0,41.0,1029.0,2497,321735,0.0,-0.065984,2.26,17799,3.55,15.1,0.52267396,7.3647485,0.84174967,South Dakota,673.0,3367,1189.0,1130.0,1189.0,1641.9703,319.82843
46.0,1993.0,2.0,47.0,1092.0,2535,325167,0.0,0.0820428,2.2,18289,3.5916667,14.2,0.51424235,7.540445,1.1077893,South Dakota,674.0,3637,1477.0,1418.0,1477.0,1854.0433,335.82742
46.0,1994.0,2.0,57.0,1187.0,2645,327893,0.0,-0.1613996,2.24,19392,3.3666668,14.5,0.5362143,7.7606425,1.5052204,South Dakota,662.0,3874,1477.0,1418.0,1477.0,2155.0095,362.00833
46.0,1995.0,2.0,63.0,1275.0,2535,330038,0.0,-0.1788844,2.2,19501,3.25,14.5,0.4975804,7.9989157,2.3037572,South Dakota,688.0,3745,,1565.0,,2485.207,386.31915
46.0,1996.0,1.0,80.0,1457.0,2851,329919,0.0,-0.4750508,2.18,21488,3.4083333,11.8,0.5865555,8.195895,1.0778577,South Dakota,725.0,3548,,1832.0,,2806.033,441.62354
46.0,1997.0,1.0,93.0,1599.0,2916,329441,0.0,0.1818318,2.18,21949,3.05,16.5,0.60266507,8.332449,0.5374733,South Dakota,823.0,3730,,,2329.0,3189.3003,485.36765
46.0,1998.0,2.0,92.0,1688.0,3039,329053,0.0,1.216131,2.24,23488,2.9666667,10.8,0.6560872,8.418514,0.0,South Dakota,1125.0,3441,,2470.0,,3027.3115,512.98724
46.0,1999.0,1.0,84.0,1761.0,3007,325872,0.0,9.09e-05,2.27,24475,2.8166666,7.7,0.6858678,8.372601,0.7995608,South Dakota,1322.0,3790,,2545.0,,2793.482,540.39624
46.0,2000.0,2.0,105.0,1804.0,3036,331402,0.0,0.3114101,2.27,25720,2.6833334,10.7,0.90033877,8.247462,0.0,South Dakota,1481.0,4214,,2619.0,,3458.498,544.354
47.0,1985.0,2.0,3045.0,3716.0,344461,1912368,0.0,0.3638673,1.94,12297,8.233334,18.1,16.349577,8.091446,0.5724675,Tennessee,7899.0,26205,7664.0,7664.0,,883.98975,194.31407
47.0,1986.0,1.0,3000.0,4030.0,346703,1919211,0.0,0.7018804,1.96,13035,7.866667,18.3,16.322098,8.093885,1.3714981,Tennessee,8600.0,26291,7801.0,,,865.29395,209.98212
47.0,1987.0,1.0,3019.0,4052.0,350797,1935158,0.0,0.906295,1.94,13885,6.775,16.9,16.284079,8.006632,1.8187056,Tennessee,9263.0,26403,,7744.0,,860.6117,209.38858
47.0,1988.0,1.0,2972.0,4134.0,355686,1948385,0.0,1.289042,1.95,14856,5.85,18.0,16.251467,7.879382,2.467257,Tennessee,9529.0,28282,,7754.0,,835.5684,212.17572
47.0,1989.0,1.0,4364.0,5365.0,359304,1958730,0.0,1.472929,1.9,15833,5.225,18.4,16.220673,7.684112,3.1311343,Tennessee,10511.0,30906,,8387.0,,1214.5704,273.90198
47.0,1990.0,1.0,4428.0,5219.0,363014,1971591,0.0,0.6886387,1.96,16692,5.483333,16.9,16.159271,7.4557076,4.3722615,Tennessee,11327.0,32719,,8803.0,,1219.7877,264.71008
47.0,1991.0,2.0,5287.0,5618.0,368834,1991201,0.0,0.7189996,1.87,17298,6.5666666,15.5,16.260235,7.1158724,5.476598,Tennessee,9931.0,33966,9409.0,9349.0,9642.0,1433.4362,282.14127
47.0,1992.0,2.0,5586.0,5685.0,376914,2015014,0.0,0.7225264,1.9,18577,6.5583334,17.0,16.396078,6.9647913,6.0201097,Tennessee,11819.0,38614,11119.0,10837.0,11463.0,1482.0356,282.13205
47.0,1993.0,2.0,5965.0,6308.0,385389,2039714,0.0,1.099039,1.87,19284,5.975,19.6,16.556377,6.936704,8.525408,Tennessee,11279.0,35293,11967.0,11720.0,,1547.7867,309.25903
47.0,1994.0,1.0,6918.0,6845.0,392952,2068044,0.0,1.213691,1.86,20233,5.1,14.6,16.655413,6.9645286,9.175298,Tennessee,9353.0,34896,12919.0,12654.0,,1760.5204,330.98907
47.0,1995.0,2.0,7537.0,6967.0,399247,2098806,0.0,1.364554,1.84,21174,5.2916665,15.5,16.706266,7.0246196,10.324884,Tennessee,8851.0,36485,13605.0,13328.0,,1887.8038,331.95065
47.0,1996.0,1.0,7711.0,7158.0,406210,2125824,0.0,1.733054,1.84,21854,5.3416667,15.9,16.794912,7.093268,7.458494,Tennessee,8934.0,37002,,13811.0,14095.0,1898.2792,336.7165
47.0,1997.0,1.0,8121.0,7639.0,412131,2148962,0.0,1.679178,1.82,22676,5.3333335,14.3,16.861095,7.1069913,4.455167,Tennessee,8693.0,35836,16150.0,15808.0,,1970.49,355.47394
47.0,1998.0,1.0,8662.0,8068.0,418739,2170718,0.0,1.994896,1.84,23989,4.508333,13.4,16.981812,7.095508,3.5188227,Tennessee,7605.0,38924,16130.0,15778.0,,2068.5916,371.67426
47.0,1999.0,2.0,11440.0,9500.0,424867,2189928,0.0,1.918883,1.86,24898,4.108333,11.9,17.095999,7.0166097,3.6355858,Tennessee,7328.0,39596,17522.0,17127.0,,2692.6074,433.80423
47.0,2000.0,2.0,11108.0,9464.0,438583,2229001,0.0,1.383348,1.86,26097,4.0166664,13.5,17.204416,6.9015436,4.3834686,Tennessee,8093.0,40682,17958.0,17555.0,,2532.702,424.58484
48.0,1985.0,1.0,14828.0,,941177,6921532,1.0,0.4300696,2.7,14272,6.8333335,15.9,15.891891,8.1983185,2.5803497,Texas,47471.0,269909,40134.0,38127.0,40134.0,1575.4741,
48.0,1986.0,1.0,15207.0,13423.0,955019,7040232,0.0,0.6744716,2.63,14215,8.916667,17.3,15.874682,8.217521,5.035212,Texas,57509.0,290074,40392.0,38373.0,40392.0,1592.3243,190.66133
48.0,1987.0,2.0,15780.0,13108.0,957726,7058542,0.0,0.7556676,2.51,14479,8.5,17.6,15.847252,8.151902,7.4589863,Texas,67308.0,289690,40506.0,38481.0,40506.0,1647.6528,185.70407
48.0,1988.0,2.0,16956.0,13192.0,960928,7067399,0.0,1.056033,2.47,15325,7.4,18.0,15.826239,8.045563,9.046394,Texas,77827.0,288906,41319.0,39244.0,41319.0,1764.5443,186.6599
48.0,1989.0,1.0,19366.0,13383.0,970955,7114535,0.0,1.189927,2.46,16312,6.725,17.1,15.806763,7.8735247,11.370119,Texas,91294.0,291156,43117.0,40961.0,43117.0,1994.5311,188.10786
48.0,1990.0,1.0,22634.0,14253.0,990859,7201534,0.0,0.8231856,2.47,17421,6.425,15.9,16.15459,7.7030005,13.589923,Texas,109726.0,308357,49325.0,46859.0,49325.0,2284.2805,197.91617
48.0,1991.0,1.0,23249.0,14168.0,1010386,7315346,0.0,1.431583,2.4,17929,6.991667,17.5,16.299847,7.4686728,14.835035,Texas,118092.0,320295,47770.0,50698.0,62212.0,2301.0017,193.67505
48.0,1992.0,1.0,27568.0,16594.0,1031224,7436647,0.0,1.374526,2.45,18916,7.616667,18.3,16.459547,7.3784533,16.464207,Texas,121141.0,360702,57455.0,54459.0,,2673.3281,223.1382
48.0,1993.0,2.0,29260.0,17184.0,1056183,7570877,0.0,1.209393,2.33,19503,7.1833334,17.4,16.651266,7.3598094,17.476421,Texas,116637.0,378531,72854.0,72854.0,,2770.3533,226.97502
48.0,1994.0,1.0,40451.0,26201.0,1079140,7704920,0.0,1.352182,2.31,20189,6.5666666,19.1,16.823933,7.412591,18.713577,Texas,108563.0,396276,98844.0,98844.0,100744.0,3748.4478,340.05545
48.0,1995.0,2.0,55602.0,32594.0,1109894,7834090,0.0,1.163633,2.23,21003,6.125,17.4,17.046606,7.5146666,17.722685,Texas,103089.0,421213,132707.0,132707.0,136891.0,5009.6675,416.05344
48.0,1996.0,2.0,55810.0,33676.0,1134227,7962099,0.0,1.277602,2.26,22120,5.758333,16.6,17.220768,7.650408,13.484767,Texas,112594.0,429329,136195.0,136195.0,138849.0,4920.5317,422.9538
48.0,1997.0,1.0,58393.0,35504.0,1156399,8100595,0.0,1.391055,2.22,23616,5.35,16.7,17.384232,7.7624288,7.9380693,Texas,109437.0,438232,143928.0,143928.0,146779.0,5049.5547,438.2888
48.0,1998.0,1.0,59709.0,37973.0,1178049,8248870,0.0,1.56434,2.25,25186,4.9166665,15.1,17.540474,7.870269,6.181312,Texas,109820.0,443688,148756.0,148756.0,151430.0,5068.465,460.34183
48.0,1999.0,1.0,60785.0,41668.0,1195661,8361657,1.0,1.589824,2.23,26250,4.7166667,15.2,17.716562,7.8782697,5.6765614,Texas,109310.0,446685,155924.0,152805.0,155924.0,5083.799,498.3223
48.0,2000.0,1.0,61861.0,45363.0,1160413,7325843,0.0,1.039319,2.25,28313,4.375,15.5,17.900438,7.8365,5.4306207,Texas,111719.0,441848,161736.0,158501.0,161736.0,5330.947,619.2188
49.0,1985.0,1.0,142.0,1384.0,6431,785561,0.0,0.0541419,1.58,12048,6.233333,10.9,0.61221504,8.827026,0.7302255,Utah,1169.0,6330,1457.0,1457.0,1372.0,2208.0547,176.17982
49.0,1986.0,2.0,143.0,1586.0,6589,794355,0.0,2.219246,1.58,12426,6.175,12.6,0.61058784,8.975379,1.5032322,Utah,1094.0,5620,1805.0,1805.0,1537.0,2170.2837,199.65884
49.0,1987.0,1.0,161.0,1579.0,6715,800974,0.0,2.262017,1.49,12729,6.2333336,10.2,0.60798466,9.027622,1.9066356,Utah,1137.0,5833,,2182.0,1877.0,2397.6172,197.135
49.0,1988.0,2.0,167.0,1619.0,6830,805468,0.0,5.072006,1.45,13192,4.9583335,9.8,0.6051819,9.024014,2.6041281,Utah,1218.0,5595,,2464.0,2210.0,2445.0952,201.00116
49.0,1989.0,1.0,196.0,1964.0,6969,812324,0.0,2.80157,1.42,14005,4.6416664,8.2,0.6025069,8.940618,2.696524,Utah,1277.0,5524,,2464.0,2210.0,2812.455,241.77545
49.0,1990.0,2.0,208.0,2021.0,7143,822574,0.0,1.133482,1.39,14913,4.4333334,8.2,0.6867507,8.887128,3.8700964,Utah,1561.0,5830,,2911.0,3032.0,2911.9417,245.69218
49.0,1991.0,2.0,207.0,2167.0,7421,841410,0.0,2.624013,1.34,15492,4.741667,12.9,0.7101454,8.96858,4.551124,Utah,1809.0,6290,3131.0,2890.0,,2789.3816,257.54388
49.0,1992.0,1.0,234.0,2184.0,7860,864074,0.0,2.01494,1.33,16115,4.9416666,9.4,0.73945576,9.244724,4.8998284,Utah,1988.0,6671,3184.0,2897.0,,2977.099,252.75613
49.0,1993.0,2.0,230.0,2342.0,8174,888964,0.0,2.807974,1.28,16756,4.1749997,10.7,0.7521245,9.626928,6.0050445,Utah,2185.0,7348,3234.0,3079.0,,2813.7998,263.45273
49.0,1994.0,2.0,253.0,2482.0,8693,921141,0.0,2.687188,1.24,17566,3.8583333,8.0,0.78420824,9.986401,5.5599594,Utah,2417.0,7714,3384.0,3213.0,,2910.3877,269.44843
49.0,1995.0,2.0,278.0,2826.0,9106,944216,0.0,4.024248,1.21,18478,3.5083334,8.4,0.80893284,10.278193,7.0003777,Utah,2700.0,8562,,3509.0,3893.0,3052.9321,299.29593
49.0,1996.0,1.0,311.0,3213.0,9410,958188,0.0,5.33441,1.24,19529,3.4833333,7.7,0.83365893,10.419608,4.4487944,Utah,2920.0,9306,,4048.0,4230.0,3304.9946,335.3204
49.0,1997.0,2.0,318.0,3519.0,9910,977385,0.0,5.040881,1.25,20600,3.175,8.9,0.87468654,10.360867,2.5474293,Utah,3281.0,9519,4495.0,4261.0,,3208.88,360.04236
49.0,1998.0,2.0,324.0,3581.0,10318,993068,0.0,6.974928,1.2,21708,3.6916666,9.0,0.9103765,10.228352,1.6159116,Utah,3424.0,9482,,4280.0,4462.0,3140.1436,360.59967
49.0,1999.0,2.0,390.0,4303.0,10756,1007257,0.0,7.312545,1.27,22393,3.575,5.7,0.9591482,9.946575,2.3599012,Utah,3252.0,9397,,4418.0,4584.0,3625.8833,427.1998
49.0,2000.0,2.0,420.0,3587.0,10208,993420,0.0,3.329329,1.27,23878,3.3583333,7.6,1.0620583,9.548071,1.8721533,Utah,3231.0,9800,,4637.0,4881.0,4114.42,361.07587
50.0,1985.0,1.0,0.0,,921,255948,0.0,0.6524835,3.13,12968,4.7833333,9.2,0.34352872,8.31749,0.0,Vermont,344.0,5298,586.0,586.0,536.0,0.0,
50.0,1986.0,1.0,0.0,682.0,954,257954,0.0,2.10184,3.17,13834,4.425,11.0,0.34210888,8.272315,0.0,Vermont,337.0,5529,597.0,597.0,547.0,0.0,264.3882
50.0,1987.0,1.0,0.0,745.0,998,260986,0.0,1.557831,3.11,14875,3.7666667,9.3,0.34115452,8.122823,0.0,Vermont,200.0,5593,597.0,597.0,547.0,0.0,285.45593
50.0,1988.0,1.0,0.0,792.0,1053,265652,0.0,2.570172,3.0,15992,2.975,8.1,0.33912644,7.931173,0.7274804,Vermont,182.0,5966,597.0,597.0,597.0,0.0,298.1344
50.0,1989.0,2.0,0.0,869.0,1102,269475,0.0,1.03895,2.84,17365,3.5833333,8.0,0.33779046,7.6735077,1.7930851,Vermont,220.0,5399,597.0,597.0,597.0,0.0,322.47888
50.0,1990.0,1.0,0.0,1013.0,1135,272862,0.0,0.4333203,2.8,17876,4.9166665,10.9,0.3277263,7.3343034,2.6558168,Vermont,300.0,5912,647.0,647.0,647.0,0.0,371.24994
50.0,1991.0,1.0,0.0,1081.0,1164,274132,0.0,2.399411,2.69,17985,6.5916667,12.6,0.3368915,6.7839594,2.6380305,Vermont,373.0,5636,647.0,862.0,647.0,0.0,394.33557
50.0,1992.0,2.0,0.0,1208.0,1265,275672,0.0,1.459771,2.57,19065,6.4583335,10.5,0.38267025,6.5244756,3.8411107,Vermont,416.0,6034,647.0,852.0,647.0,0.0,438.20193
50.0,1993.0,1.0,0.0,1175.0,1569,277443,0.0,-0.0598573,2.52,19485,5.2916665,10.0,0.47785836,6.5556264,4.1540604,Vermont,555.0,6058,947.0,947.0,947.0,0.0,423.5104
50.0,1994.0,1.0,29.0,1212.0,1494,279952,0.0,2.890997,2.5,20226,4.5416665,7.6,0.46209303,6.7003403,5.30971,Vermont,592.0,6676,919.0,1020.0,947.0,1941.0978,432.93137
50.0,1995.0,1.0,15.0,1220.0,1506,281832,0.0,2.185543,2.34,21002,4.3,10.3,0.49154875,6.875019,4.7538037,Vermont,618.0,7322,1052.0,1052.0,991.0,996.0159,432.882
50.0,1996.0,1.0,14.0,1000.0,1611,283649,0.0,1.084025,2.38,21964,4.4083333,12.6,0.55094385,7.0631514,2.0212195,Vermont,649.0,7459,1160.0,1160.0,1023.0,869.02545,352.5484
50.0,1997.0,2.0,35.0,1146.0,1581,284761,0.0,1.524814,2.33,23002,3.9666667,9.3,0.53650784,7.2391453,1.0046229,Vermont,677.0,7686,1140.0,1140.0,1023.0,2213.7888,402.44275
50.0,1998.0,1.0,45.0,1172.0,1635,285877,0.0,1.881505,2.34,24629,3.1083333,9.9,0.55877036,7.407031,0.66620475,Vermont,748.0,9005,1140.0,1140.0,1023.0,2752.2935,409.96652
50.0,1999.0,1.0,66.0,1248.0,1714,287374,0.0,1.014321,2.32,25881,2.9416666,9.6,0.57982224,7.480118,1.1576314,Vermont,750.0,9199,1140.0,1200.0,1023.0,3850.6418,434.27728
50.0,2000.0,1.0,75.0,1407.0,1795,288552,0.0,0.5479538,2.34,27680,2.6916666,10.0,0.6461466,7.444684,0.0,Vermont,867.0,9331,1301.0,1361.0,1184.0,4178.273,487.6071
51.0,1985.0,1.0,6825.0,4733.0,515358,2222280,0.0,0.1689308,2.55,15366,5.3583336,10.0,19.963594,7.8725643,1.4169167,Virginia,5640.0,17447,9617.0,9617.0,9351.0,1324.3221,212.97946
51.0,1986.0,2.0,7291.0,5101.0,523264,2260166,0.0,0.7366071,2.53,16328,4.875,9.7,19.940533,7.8226223,2.6322865,Virginia,5767.0,17126,10159.0,10159.0,9753.0,1393.3693,225.69139
51.0,1987.0,1.0,7488.0,5283.0,534435,2305063,0.0,1.486583,2.36,17324,4.2,9.9,19.904915,7.6990314,3.7922692,Virginia,6283.0,16450,10746.0,10746.0,9816.0,1401.1058,229.19113
51.0,1988.0,2.0,8239.0,5302.0,543306,2339225,0.0,2.177963,2.24,18514,3.975,10.8,19.876177,7.5387626,4.9852858,Virginia,6576.0,17945,11460.0,11460.0,11460.0,1516.4567,226.65627
51.0,1989.0,1.0,9739.0,5848.0,551175,2366454,0.0,2.134395,2.19,19740,3.9,10.9,19.847696,7.3151684,5.865663,Virginia,7444.0,19085,12083.0,12083.0,12083.0,1766.9524,247.1208
51.0,1990.0,2.0,10617.0,5954.0,562118,2399372,0.0,1.686802,2.18,20449,4.45,11.1,19.733177,7.0499625,7.238353,Virginia,9048.0,21303,13537.0,13537.0,13537.0,1888.7494,248.14827
51.0,1991.0,2.0,12109.0,6562.0,573669,2415447,0.0,2.211479,2.06,20934,5.883333,9.9,19.970228,6.6649504,8.649123,Virginia,9897.0,22710,13970.0,13970.0,13970.0,2110.799,271.66815
51.0,1992.0,1.0,12896.0,7014.0,591063,2443640,0.0,2.430805,2.1,21811,6.15,9.5,20.26208,6.4999537,10.788383,Virginia,11372.0,23510,13852.0,13852.0,13852.0,2181.8318,287.03082
51.0,1993.0,1.0,14093.0,7392.0,603745,2465320,0.0,2.109618,2.05,22470,5.175,9.7,20.499718,6.4524865,11.659649,Virginia,11504.0,23619,15359.0,15359.0,15359.0,2334.2637,299.8394
51.0,1994.0,1.0,17002.0,8218.0,615138,2482377,0.0,2.402752,1.99,23305,4.708333,10.7,20.711609,6.4702716,12.543343,Virginia,9649.0,24089,14940.0,14940.0,14940.0,2763.9326,331.05365
51.0,1995.0,1.0,17403.0,8165.0,624130,2496751,0.0,2.214832,1.93,24056,4.4666667,10.2,20.923159,6.5397253,14.136462,Virginia,10188.0,24264,16166.0,16166.0,16166.0,2788.3613,327.025
51.0,1996.0,2.0,17436.0,8328.0,633567,2512147,0.0,2.252026,1.92,25034,4.366667,12.3,21.117788,6.647396,10.191257,Virginia,9918.0,29620,16166.0,16166.0,16166.0,2752.0374,331.50928
51.0,1997.0,2.0,17859.0,8627.0,643052,2528600,0.0,1.968991,1.9,26307,3.675,12.7,21.34398,6.733441,6.3697224,Virginia,10710.0,30002,16111.0,16111.0,16111.0,2777.2249,341.17694
51.0,1998.0,2.0,18888.0,9272.0,652187,2538666,0.0,2.161778,1.94,27780,2.85,8.8,21.588404,6.815238,5.564477,Virginia,6700.0,30576,29171.0,29171.0,29171.0,2896.1018,365.2312
51.0,1999.0,2.0,16158.0,7900.0,662608,2564244,0.0,2.359608,1.96,29226,2.6833334,7.9,21.823357,6.8360014,4.3998904,Virginia,5860.0,32098,31787.0,31787.0,31787.0,2438.546,308.083
51.0,2000.0,2.0,18709.0,9107.0,664457,2521495,0.0,1.169093,1.97,31087,2.2666667,8.3,21.949385,6.837529,4.644028,Virginia,5148.0,33955,32166.0,,,2815.6826,361.17462
53.0,1985.0,2.0,1218.0,4712.0,68111,2006026,0.0,0.9733142,2.68,14755,8.341667,12.0,3.376114,7.3909764,1.8631434,Washington,6039.0,171603,5291.0,7278.0,5291.0,1788.2574,234.89227
53.0,1986.0,1.0,1182.0,4484.0,70024,2024011,0.0,1.978449,2.65,15542,8.025,12.9,3.3666582,7.345558,2.9191902,Washington,7666.0,165711,5324.0,6040.0,5324.0,1687.9927,221.5403
53.0,1987.0,2.0,1129.0,3996.0,72520,2054313,0.0,3.465114,2.58,16210,7.258333,10.0,3.3541362,7.220379,4.147779,Washington,10211.0,154466,5838.0,5870.0,5838.0,1556.8119,194.51758
53.0,1988.0,1.0,1225.0,3529.0,75684,2097784,0.0,6.396571,2.49,17166,6.241667,8.7,3.3432722,7.060861,5.2148004,Washington,10745.0,159748,5914.0,6523.0,5914.0,1618.5719,168.22514
53.0,1989.0,1.0,1315.0,4211.0,78536,2137618,0.0,5.02429,2.45,18558,5.8416667,9.6,3.3329103,6.8446198,6.6155205,Washington,9832.0,151990,5756.0,6547.0,5756.0,1674.3914,196.99498
53.0,1990.0,2.0,1489.0,4959.0,82408,2202068,0.0,1.919059,2.49,19865,5.15,8.9,3.3672035,6.6634946,7.7706842,Washington,9615.0,145547,5411.0,6446.0,6446.0,1806.8634,225.1974
53.0,1991.0,1.0,1810.0,6032.0,84740,2249036,0.0,2.319042,2.39,20689,6.325,9.5,3.4345737,6.474838,9.491359,Washington,8395.0,125780,5452.0,6710.0,6710.0,2135.9453,268.2038
53.0,1992.0,2.0,2036.0,6567.0,88111,2302580,0.0,2.221523,2.44,21709,7.1666665,11.2,3.5268028,6.4934077,10.327942,Washington,7850.0,120466,6190.0,7779.0,7779.0,2310.7217,285.2018
53.0,1993.0,2.0,2096.0,7065.0,89459,2346797,0.0,2.588091,2.27,22214,7.108333,12.1,3.5813227,6.556381,12.256476,Washington,3720.0,110279,6894.0,9117.0,9117.0,2342.9727,301.0486
53.0,1994.0,2.0,2278.0,7281.0,92307,2380021,0.0,3.003305,2.23,22938,6.491667,11.7,3.6800253,6.6764884,12.669388,Washington,1650.0,103615,6967.0,9588.0,9588.0,2467.8518,305.92166
53.0,1995.0,1.0,2500.0,7699.0,95520,2419835,0.0,2.876946,2.17,23690,6.2833333,12.5,3.7891288,6.824214,12.3517,Washington,875.0,103837,7231.0,9916.0,9916.0,2617.253,318.1622
53.0,1996.0,2.0,2694.0,8229.0,98860,2454135,0.0,3.359541,2.16,25073,5.925,11.9,3.9202547,6.9881554,8.528206,Washington,560.0,92247,7371.0,10057.0,10057.0,2725.0657,335.3116
53.0,1997.0,1.0,2742.0,8757.0,102736,2491725,0.0,3.067572,2.16,26454,4.875,9.2,4.060195,7.125005,3.8944468,Washington,480.0,84817,7963.0,10971.0,10971.0,2668.9768,351.44327
53.0,1998.0,2.0,2997.0,9314.0,104142,2519209,0.0,3.278391,2.18,28384,4.7833333,8.9,4.140637,7.2392497,2.6865125,Washington,375.0,74918,8902.0,11575.0,11575.0,2877.8015,369.71924
53.0,1999.0,2.0,3035.0,9588.0,106974,2542398,0.0,3.979481,2.13,30037,4.833333,9.6,4.2534933,7.269668,2.413324,Washington,200.0,64257,8862.0,12036.0,12036.0,2837.138,377.12427
53.0,2000.0,2.0,3052.0,8218.0,102451,2392735,0.0,3.048956,2.16,31779,4.95,10.8,4.3951645,7.258598,2.588043,Washington,160.0,57825,9466.0,13562.0,13562.0,2978.985,343.45633
54.0,1985.0,2.0,244.0,1424.0,28727,886380,0.0,1.377017,1.66,10896,13.441667,22.3,3.19083,8.141575,0.20971549,West Virginia,638.0,3905,1547.0,1640.0,1567.0,849.3751,160.65344
54.0,1986.0,1.0,201.0,1204.0,28241,874134,0.0,1.456977,1.64,11392,12.016666,22.4,3.187072,8.238117,0.5311693,West Virginia,968.0,4241,1547.0,1640.0,1547.0,711.7312,137.73631
54.0,1987.0,2.0,200.0,1190.0,27684,861842,0.0,2.424409,1.64,11849,10.825,21.6,3.1793375,8.227473,0.80736965,West Virginia,841.0,4421,1547.0,1640.0,1547.0,722.43896,138.07635
54.0,1988.0,1.0,199.0,1188.0,27057,848523,0.0,2.63215,1.64,12524,9.708333,17.9,3.1725354,8.166793,0.81943256,West Virginia,807.0,4811,1547.0,1640.0,1547.0,735.4844,140.008
54.0,1989.0,2.0,211.0,1250.0,26537,836900,0.0,2.747148,1.6,13454,8.658334,15.7,3.1655917,8.034817,2.1033695,West Virginia,943.0,4646,1547.0,1640.0,1547.0,795.1163,149.36073
54.0,1990.0,2.0,215.0,1272.0,26356,829800,0.0,0.7862515,1.72,14493,8.625,18.1,3.148116,7.8755493,2.845112,West Virginia,1000.0,5059,1700.0,1565.0,1850.0,815.75354,153.28995
54.0,1991.0,2.0,208.0,1222.0,26278,832800,0.0,0.5569004,1.7,15095,10.491667,17.9,3.1332438,7.677062,2.7797313,West Virginia,1038.0,6163,1585.0,1644.0,1736.0,791.5366,146.73392
54.0,1992.0,2.0,239.0,1354.0,26357,836785,0.0,1.063342,1.66,16112,11.291667,22.3,3.1239376,7.6023097,2.4910722,West Virginia,988.0,5688,1680.0,1745.0,1730.0,906.77997,161.80978
54.0,1993.0,1.0,257.0,1467.0,26805,841999,0.0,1.380338,1.67,16548,10.433333,22.2,3.155601,7.6159024,3.9614005,West Virginia,1379.0,5720,1800.0,1805.0,1800.0,958.77637,174.22824
54.0,1994.0,1.0,274.0,1563.0,27057,843110,0.0,0.914689,1.64,17194,8.733334,18.6,3.1887753,7.654438,3.7353997,West Virginia,1380.0,5992,1900.0,1900.0,1900.0,1012.67694,185.38506
54.0,1995.0,2.0,405.0,1975.0,27261,844790,0.0,1.555511,1.61,17727,7.858333,16.7,3.2280269,7.6754947,4.825355,West Virginia,923.0,6127,2438.0,2377.0,2485.0,1485.6388,233.7859
54.0,1996.0,1.0,416.0,2181.0,26994,844501,0.0,1.104406,1.61,18445,7.4166665,18.5,3.2630806,7.6483097,3.181904,West Virginia,869.0,5669,2640.0,2730.0,2580.0,1541.0833,258.25903
54.0,1997.0,2.0,472.0,2487.0,27248,842036,0.0,1.324366,1.6,19243,6.791667,16.4,3.2878919,7.5293837,1.9789865,West Virginia,894.0,6298,2378.0,2404.0,2370.0,1732.2372,295.35553
